Candidate_ID,Resume_Text,Skills,Education,Experience_Years,Job_ID,Job_Title,Required_Skills,Job_Fit_Score,Outcome
Candidate_56,"Experienced professional skilled in Deep Learning, SQL, Python.","Deep Learning, SQL, Python",M.Sc,4,Job_475,Backend Developer,"SQL, Scrum, Node.js, Project Management, Machine Learning",0.28,Rejected
Candidate_864,"Experienced professional skilled in Machine Learning, C++, Deep Learning, Communication.","Machine Learning, C++, Deep Learning, Communication",M.Tech,5,Job_59,Project Manager,"C++, Communication, Deep Learning",0.8,Hired
Candidate_238,"Experienced professional skilled in C++, Leadership, Machine Learning.","C++, Leadership, Machine Learning",MBA,13,Job_413,Frontend Developer,"Node.js, Deep Learning, C++, SQL, Python",0.52,Shortlisted
Candidate_407,"Experienced professional skilled in C++, Communication, Leadership, Node.js, Agile.","C++, Communication, Leadership, Node.js, Agile",M.Sc,6,Job_453,Data Scientist,"SQL, Deep Learning",0.24,Rejected
Candidate_104,"Experienced professional skilled in Leadership, Deep Learning, Scrum, Communication, Project Management, React.","Leadership, Deep Learning, Scrum, Communication, Project Management, React",M.Sc,7,Job_249,Backend Developer,"Node.js, Project Management, Scrum",0.68,Shortlisted
Candidate_569,"Experienced professional skilled in Deep Learning, Agile, Communication, Leadership, Node.js.","Deep Learning, Agile, Communication, Leadership, Node.js",B.Tech,2,Job_113,Software Engineer,"C++, Deep Learning, Node.js, React",0.38,Rejected
Candidate_490,"Experienced professional skilled in Machine Learning, Node.js, Java, Leadership.","Machine Learning, Node.js, Java, Leadership",B.Sc,5,Job_95,Backend Developer,"Java, Project Management, Scrum, React",0.35,Rejected
Candidate_603,"Experienced professional skilled in Communication, Node.js, C++, Java.","Communication, Node.js, C++, Java",MBA,8,Job_311,Backend Developer,"Project Management, Machine Learning",0.32,Rejected
Candidate_464,"Experienced professional skilled in Python, Communication, Leadership, Project Management, React, C++.","Python, Communication, Leadership, Project Management, React, C++",B.Tech,2,Job_465,Backend Developer,"React, Deep Learning, Agile, Java, Python",0.32,Rejected
Candidate_87,"Experienced professional skilled in SQL, Agile, Node.js, Project Management, C++.","SQL, Agile, Node.js, Project Management, C++",M.Tech,3,Job_233,Machine Learning Engineer,"Java, Agile, C++, Machine Learning",0.42,Rejected
Candidate_379,"Experienced professional skilled in Node.js, Python, Communication, SQL.","Node.js, Python, Communication, SQL",M.Tech,10,Job_436,Data Scientist,"Deep Learning, Leadership, SQL, Agile, Java",0.52,Shortlisted
Candidate_479,"Experienced professional skilled in Agile, Node.js, Scrum.","Agile, Node.js, Scrum",MBA,14,Job_408,Backend Developer,"Scrum, SQL, Project Management, React, Java",0.52,Shortlisted
Candidate_662,"Experienced professional skilled in Java, Python, SQL, Deep Learning.","Java, Python, SQL, Deep Learning",B.Tech,6,Job_1,Software Engineer,"SQL, Java, Agile, C++, React",0.48,Rejected
Candidate_577,"Experienced professional skilled in Deep Learning, Project Management, React, Java, Scrum, Agile.","Deep Learning, Project Management, React, Java, Scrum, Agile",B.Sc,14,Job_473,Software Engineer,"Agile, Machine Learning",0.7,Shortlisted
Candidate_500,"Experienced professional skilled in Java, Node.js, Agile.","Java, Node.js, Agile",MBA,8,Job_307,Project Manager,"Project Management, Node.js, Machine Learning, Deep Learning",0.47,Rejected
Candidate_809,"Experienced professional skilled in Communication, Node.js, SQL, Project Management.","Communication, Node.js, SQL, Project Management",B.Tech,3,Job_293,Project Manager,"Project Management, Java",0.42,Rejected
Candidate_512,"Experienced professional skilled in SQL, Agile, Node.js, Deep Learning.","SQL, Agile, Node.js, Deep Learning",M.Tech,13,Job_13,Data Scientist,"Deep Learning, Python, Machine Learning",0.6,Shortlisted
Candidate_355,"Experienced professional skilled in Deep Learning, Scrum, Machine Learning, Python, React, Communication.","Deep Learning, Scrum, Machine Learning, Python, React, Communication",B.Sc,9,Job_33,Data Scientist,"Node.js, SQL",0.36,Rejected
Candidate_561,"Experienced professional skilled in Deep Learning, Scrum, Communication.","Deep Learning, Scrum, Communication",M.Sc,3,Job_389,Machine Learning Engineer,"Node.js, Python",0.12,Rejected
Candidate_646,"Experienced professional skilled in React, Deep Learning, Agile, Project Management, Node.js, Machine Learning.","React, Deep Learning, Agile, Project Management, Node.js, Machine Learning",B.Tech,15,Job_456,Software Engineer,"Agile, Node.js, Machine Learning, Communication",0.85,Hired
Candidate_564,"Experienced professional skilled in C++, Communication, Leadership, Project Management, Machine Learning, Python.","C++, Communication, Leadership, Project Management, Machine Learning, Python",M.Tech,6,Job_231,Project Manager,"Scrum, Project Management",0.54,Shortlisted
Candidate_541,"Experienced professional skilled in Java, SQL, Project Management, React, Node.js.","Java, SQL, Project Management, React, Node.js",B.Sc,11,Job_238,Backend Developer,"Python, Communication, Java, Machine Learning",0.55,Shortlisted
Candidate_740,"Experienced professional skilled in Python, Communication, Project Management.","Python, Communication, Project Management",B.Sc,15,Job_324,Software Engineer,"Agile, Node.js",0.4,Rejected
Candidate_681,"Experienced professional skilled in Java, C++, Project Management, React, Deep Learning, Machine Learning.","Java, C++, Project Management, React, Deep Learning, Machine Learning",B.Tech,7,Job_262,Machine Learning Engineer,"Java, Node.js, Scrum, Python, Communication",0.4,Rejected
Candidate_117,"Experienced professional skilled in Project Management, Scrum, SQL, React, Java.","Project Management, Scrum, SQL, React, Java",B.Sc,4,Job_498,Frontend Developer,"Deep Learning, C++, SQL",0.36,Rejected
Candidate_573,"Experienced professional skilled in Scrum, Leadership, Machine Learning, React, C++, Communication.","Scrum, Leadership, Machine Learning, React, C++, Communication",MBA,13,Job_411,Backend Developer,"Deep Learning, Python, Node.js",0.4,Rejected
Candidate_507,"Experienced professional skilled in Leadership, React, Node.js.","Leadership, React, Node.js",M.Sc,11,Job_165,Machine Learning Engineer,"React, C++, Communication, SQL",0.55,Shortlisted
Candidate_921,"Experienced professional skilled in Scrum, React, C++, Deep Learning, Communication.","Scrum, React, C++, Deep Learning, Communication",M.Tech,5,Job_493,Software Engineer,"Leadership, Scrum",0.5,Shortlisted
Candidate_983,"Experienced professional skilled in SQL, Scrum, React, Node.js, C++, Python.","SQL, Scrum, React, Node.js, C++, Python",MBA,15,Job_22,Data Scientist,"Deep Learning, React, Agile",0.6,Shortlisted
Candidate_794,"Experienced professional skilled in C++, Machine Learning, SQL.","C++, Machine Learning, SQL",M.Tech,4,Job_396,Backend Developer,"C++, Deep Learning, Scrum, Python, Node.js",0.28,Rejected
Candidate_142,"Experienced professional skilled in Machine Learning, Leadership, Project Management.","Machine Learning, Leadership, Project Management",B.Tech,13,Job_195,Data Scientist,"Agile, Python, Scrum",0.4,Rejected
Candidate_425,"Experienced professional skilled in C++, Machine Learning, Scrum, Node.js, Project Management, SQL.","C++, Machine Learning, Scrum, Node.js, Project Management, SQL",MBA,8,Job_69,Backend Developer,"Agile, Communication, React, Scrum, Machine Learning",0.56,Shortlisted
Candidate_458,"Experienced professional skilled in Machine Learning, Java, Python, Leadership, Deep Learning.","Machine Learning, Java, Python, Leadership, Deep Learning",B.Tech,2,Job_228,Software Engineer,"Agile, Deep Learning",0.38,Rejected
Candidate_574,"Experienced professional skilled in Agile, Leadership, React.","Agile, Leadership, React",MBA,15,Job_61,Frontend Developer,"Scrum, Communication, SQL, Node.js, Machine Learning",0.4,Rejected
Candidate_747,"Experienced professional skilled in Communication, Leadership, Java, Agile.","Communication, Leadership, Java, Agile",B.Tech,12,Job_371,Frontend Developer,"C++, SQL, React",0.4,Rejected
Candidate_764,"Experienced professional skilled in Java, Scrum, C++, Project Management, Machine Learning.","Java, Scrum, C++, Project Management, Machine Learning",MBA,11,Job_128,Backend Developer,"Communication, Agile, Leadership, Deep Learning",0.4,Rejected
Candidate_29,"Experienced professional skilled in React, Deep Learning, C++, Java, Communication.","React, Deep Learning, C++, Java, Communication",M.Sc,3,Job_344,Software Engineer,"Leadership, Python",0.12,Rejected
Candidate_607,"Experienced professional skilled in Agile, Deep Learning, Leadership.","Agile, Deep Learning, Leadership",B.Tech,14,Job_434,Data Scientist,"Machine Learning, Communication, Scrum",0.4,Rejected
Candidate_839,"Experienced professional skilled in Leadership, Agile, Communication, Python, Node.js.","Leadership, Agile, Communication, Python, Node.js",B.Sc,3,Job_403,Project Manager,"Node.js, Java, Communication, SQL, Scrum",0.36,Rejected
Candidate_819,"Experienced professional skilled in Scrum, Python, Machine Learning, Agile, Leadership.","Scrum, Python, Machine Learning, Agile, Leadership",M.Tech,9,Job_286,Data Scientist,"React, Project Management, Agile",0.56,Shortlisted
Candidate_147,"Experienced professional skilled in Project Management, Node.js, SQL.","Project Management, Node.js, SQL",B.Tech,2,Job_3,Project Manager,"Scrum, SQL, Agile, React",0.23,Rejected
Candidate_545,"Experienced professional skilled in React, Leadership, Project Management, Python.","React, Leadership, Project Management, Python",B.Tech,3,Job_121,Frontend Developer,"Leadership, Python, Machine Learning, Communication",0.42,Rejected
Candidate_632,"Experienced professional skilled in React, Java, Project Management, Node.js, SQL.","React, Java, Project Management, Node.js, SQL",M.Tech,10,Job_443,Frontend Developer,"Python, Java, Communication, React",0.7,Shortlisted
Candidate_235,"Experienced professional skilled in Deep Learning, Scrum, Agile, Leadership, Project Management.","Deep Learning, Scrum, Agile, Leadership, Project Management",MBA,10,Job_350,Software Engineer,"Node.js, Leadership, Java, Scrum, C++",0.64,Shortlisted
Candidate_404,"Experienced professional skilled in Agile, Machine Learning, SQL, Scrum, Java, Deep Learning.","Agile, Machine Learning, SQL, Scrum, Java, Deep Learning",M.Tech,2,Job_405,Backend Developer,"Deep Learning, Java, Python, Agile, Project Management",0.44,Rejected
Candidate_294,"Experienced professional skilled in Machine Learning, React, Deep Learning, SQL, Leadership.","Machine Learning, React, Deep Learning, SQL, Leadership",MBA,4,Job_377,Frontend Developer,"Deep Learning, SQL, Machine Learning, Agile, React",0.64,Shortlisted
Candidate_988,"Experienced professional skilled in Deep Learning, Agile, Python, React, C++, Communication.","Deep Learning, Agile, Python, React, C++, Communication",B.Sc,10,Job_446,Machine Learning Engineer,"Project Management, C++",0.7,Shortlisted
Candidate_64,"Experienced professional skilled in React, Python, C++, Communication, Deep Learning, Node.js.","React, Python, C++, Communication, Deep Learning, Node.js",M.Sc,12,Job_394,Machine Learning Engineer,"C++, Agile, SQL, Java",0.55,Shortlisted
Candidate_890,"Experienced professional skilled in Leadership, Python, SQL, Node.js, C++, Machine Learning.","Leadership, Python, SQL, Node.js, C++, Machine Learning",B.Tech,15,Job_123,Frontend Developer,"C++, SQL",1.0,Hired
Candidate_585,"Experienced professional skilled in React, SQL, Machine Learning.","React, SQL, Machine Learning",B.Tech,4,Job_62,Machine Learning Engineer,"Python, Deep Learning, Scrum, C++, Leadership",0.16,Rejected
Candidate_246,"Experienced professional skilled in Scrum, C++, Java, Leadership, Machine Learning.","Scrum, C++, Java, Leadership, Machine Learning",MBA,1,Job_38,Backend Developer,"Leadership, React",0.34,Rejected
Candidate_119,"Experienced professional skilled in React, Deep Learning, Node.js, Agile, Python, Leadership.","React, Deep Learning, Node.js, Agile, Python, Leadership",MBA,14,Job_240,Project Manager,"Deep Learning, Leadership, React",1.0,Hired
Candidate_815,"Experienced professional skilled in Agile, Scrum, Deep Learning, React.","Agile, Scrum, Deep Learning, React",MBA,1,Job_112,Project Manager,"C++, Deep Learning, Leadership, Java",0.19,Rejected
Candidate_273,"Experienced professional skilled in Project Management, React, Deep Learning.","Project Management, React, Deep Learning",B.Tech,12,Job_290,Frontend Developer,"Deep Learning, Communication, SQL",0.6,Shortlisted
Candidate_467,"Experienced professional skilled in Java, Machine Learning, React.","Java, Machine Learning, React",B.Sc,3,Job_108,Machine Learning Engineer,"Scrum, Python, Deep Learning, Leadership, Node.js",0.12,Rejected
Candidate_772,"Experienced professional skilled in Deep Learning, Agile, SQL, Scrum, Leadership.","Deep Learning, Agile, SQL, Scrum, Leadership",M.Tech,6,Job_114,Machine Learning Engineer,"Scrum, Machine Learning",0.54,Shortlisted
Candidate_218,"Experienced professional skilled in React, Machine Learning, Scrum.","React, Machine Learning, Scrum",MBA,2,Job_340,Software Engineer,"Java, C++, React, Node.js",0.23,Rejected
Candidate_942,"Experienced professional skilled in Leadership, Scrum, Project Management.","Leadership, Scrum, Project Management",MBA,10,Job_420,Frontend Developer,"Scrum, Node.js, SQL, Communication, Agile",0.52,Shortlisted
Candidate_707,"Experienced professional skilled in Machine Learning, Deep Learning, Node.js, SQL.","Machine Learning, Deep Learning, Node.js, SQL",M.Sc,9,Job_492,Project Manager,"Communication, Leadership, Python, Deep Learning, Project Management",0.48,Rejected
Candidate_218,"Experienced professional skilled in Scrum, C++, Leadership, Java.","Scrum, C++, Leadership, Java",M.Sc,1,Job_267,Machine Learning Engineer,"Agile, Leadership",0.34,Rejected
Candidate_32,"Experienced professional skilled in Machine Learning, Communication, Project Management, SQL, Python.","Machine Learning, Communication, Project Management, SQL, Python",B.Tech,7,Job_221,Project Manager,"Node.js, SQL, Python, Java, Communication",0.64,Shortlisted
Candidate_683,"Experienced professional skilled in Deep Learning, Scrum, Java, Python, Project Management.","Deep Learning, Scrum, Java, Python, Project Management",MBA,2,Job_18,Machine Learning Engineer,"Agile, Deep Learning, Node.js, SQL",0.23,Rejected
Candidate_861,"Experienced professional skilled in Leadership, Machine Learning, Node.js, Java, SQL.","Leadership, Machine Learning, Node.js, Java, SQL",MBA,5,Job_338,Software Engineer,"Agile, Python, Node.js, Java",0.5,Shortlisted
Candidate_803,"Experienced professional skilled in C++, Agile, Java, Deep Learning, Communication, Python.","C++, Agile, Java, Deep Learning, Communication, Python",B.Sc,7,Job_140,Software Engineer,"Node.js, C++, Project Management, React, Communication",0.52,Shortlisted
Candidate_804,"Experienced professional skilled in Scrum, Agile, Python, React.","Scrum, Agile, Python, React",B.Tech,7,Job_22,Backend Developer,"Python, Project Management, C++",0.48,Rejected
Candidate_727,"Experienced professional skilled in Leadership, Java, SQL, Communication.","Leadership, Java, SQL, Communication",MBA,15,Job_316,Data Scientist,"SQL, Project Management, Scrum",0.6,Shortlisted
Candidate_966,"Experienced professional skilled in Machine Learning, Agile, C++, Leadership, Communication.","Machine Learning, Agile, C++, Leadership, Communication",M.Sc,8,Job_174,Frontend Developer,"Deep Learning, Agile",0.62,Shortlisted
Candidate_301,"Experienced professional skilled in Scrum, C++, Java, Leadership, React.","Scrum, C++, Java, Leadership, React",MBA,12,Job_435,Data Scientist,"Project Management, C++",0.7,Shortlisted
Candidate_335,"Experienced professional skilled in React, Java, Node.js, Project Management, Python, Leadership.","React, Java, Node.js, Project Management, Python, Leadership",M.Sc,15,Job_65,Software Engineer,"Machine Learning, Scrum, C++, Deep Learning",0.4,Rejected
Candidate_599,"Experienced professional skilled in Java, SQL, Leadership, C++, Node.js, Project Management.","Java, SQL, Leadership, C++, Node.js, Project Management",MBA,13,Job_145,Frontend Developer,"Leadership, Scrum, Machine Learning",0.6,Shortlisted
Candidate_555,"Experienced professional skilled in React, C++, SQL, Agile, Project Management, Leadership.","React, C++, SQL, Agile, Project Management, Leadership",M.Sc,3,Job_456,Data Scientist,"Node.js, Machine Learning, Leadership",0.32,Rejected
Candidate_599,"Experienced professional skilled in SQL, Communication, React.","SQL, Communication, React",B.Tech,14,Job_205,Software Engineer,"React, Machine Learning",0.7,Shortlisted
Candidate_619,"Experienced professional skilled in Python, SQL, Node.js, Communication, Project Management.","Python, SQL, Node.js, Communication, Project Management",M.Sc,14,Job_195,Software Engineer,"Project Management, Deep Learning",0.7,Shortlisted
Candidate_83,"Experienced professional skilled in Scrum, Deep Learning, React, C++, SQL.","Scrum, Deep Learning, React, C++, SQL",M.Tech,14,Job_433,Software Engineer,"Scrum, Deep Learning, Communication, Python",0.7,Shortlisted
Candidate_109,"Experienced professional skilled in Scrum, C++, Project Management, Deep Learning, React, Machine Learning.","Scrum, C++, Project Management, Deep Learning, React, Machine Learning",B.Sc,8,Job_48,Data Scientist,"Leadership, Scrum, React, Project Management, Machine Learning",0.8,Hired
Candidate_811,"Experienced professional skilled in Agile, Java, Deep Learning, Scrum, Machine Learning, Python.","Agile, Java, Deep Learning, Scrum, Machine Learning, Python",B.Sc,3,Job_80,Project Manager,"Python, SQL",0.42,Rejected
Candidate_385,"Experienced professional skilled in Machine Learning, Scrum, SQL, React, C++, Java.","Machine Learning, Scrum, SQL, React, C++, Java",M.Tech,12,Job_431,Frontend Developer,"Project Management, Node.js, SQL",0.6,Shortlisted
Candidate_993,"Experienced professional skilled in Leadership, Project Management, SQL.","Leadership, Project Management, SQL",M.Tech,14,Job_457,Backend Developer,"Project Management, Scrum, Agile",0.6,Shortlisted
Candidate_704,"Experienced professional skilled in Node.js, Project Management, Agile.","Node.js, Project Management, Agile",B.Tech,2,Job_103,Data Scientist,"Project Management, Deep Learning, Machine Learning",0.28,Rejected
Candidate_614,"Experienced professional skilled in Leadership, React, Communication.","Leadership, React, Communication",M.Tech,10,Job_39,Software Engineer,"Deep Learning, Python",0.4,Rejected
Candidate_627,"Experienced professional skilled in Project Management, Node.js, Communication, Scrum, SQL.","Project Management, Node.js, Communication, Scrum, SQL",M.Tech,6,Job_39,Data Scientist,"C++, SQL, Java, Scrum",0.54,Shortlisted
Candidate_508,"Experienced professional skilled in Leadership, Deep Learning, SQL, React.","Leadership, Deep Learning, SQL, React",M.Sc,4,Job_463,Data Scientist,"Machine Learning, Scrum",0.16,Rejected
Candidate_683,"Experienced professional skilled in Agile, Deep Learning, C++, React, Project Management.","Agile, Deep Learning, C++, React, Project Management",MBA,13,Job_212,Frontend Developer,"C++, Python",0.7,Shortlisted
Candidate_599,"Experienced professional skilled in Java, Communication, Agile, Deep Learning, C++.","Java, Communication, Agile, Deep Learning, C++",MBA,5,Job_462,Machine Learning Engineer,"React, SQL",0.2,Rejected
Candidate_794,"Experienced professional skilled in Node.js, Java, Scrum, Leadership, C++, Communication.","Node.js, Java, Scrum, Leadership, C++, Communication",MBA,7,Job_207,Project Manager,"Communication, Deep Learning, SQL, Python",0.43,Rejected
Candidate_856,"Experienced professional skilled in Leadership, Python, Java, Project Management, React.","Leadership, Python, Java, Project Management, React",M.Sc,11,Job_16,Backend Developer,"Leadership, SQL, React, Deep Learning",0.7,Shortlisted
Candidate_520,"Experienced professional skilled in Node.js, Machine Learning, SQL, Project Management, Scrum, React.","Node.js, Machine Learning, SQL, Project Management, Scrum, React",B.Sc,1,Job_140,Frontend Developer,"SQL, Leadership, C++, Project Management, Node.js",0.4,Rejected
Candidate_67,"Experienced professional skilled in Deep Learning, Agile, C++, Communication, Scrum, Python.","Deep Learning, Agile, C++, Communication, Scrum, Python",MBA,6,Job_209,Machine Learning Engineer,"Agile, Deep Learning, SQL, Leadership, Communication",0.6,Shortlisted
Candidate_138,"Experienced professional skilled in Project Management, Machine Learning, Communication, Python.","Project Management, Machine Learning, Communication, Python",B.Tech,10,Job_264,Project Manager,"C++, Communication, Java, SQL, Agile",0.52,Shortlisted
Candidate_956,"Experienced professional skilled in Machine Learning, Deep Learning, Agile.","Machine Learning, Deep Learning, Agile",B.Sc,7,Job_114,Backend Developer,"C++, SQL, Scrum, Agile",0.43,Rejected
Candidate_701,"Experienced professional skilled in React, Project Management, Java, SQL, Machine Learning.","React, Project Management, Java, SQL, Machine Learning",MBA,3,Job_308,Machine Learning Engineer,"Project Management, Machine Learning, Python, Node.js, Agile",0.36,Rejected
Candidate_407,"Experienced professional skilled in Python, Project Management, C++, Machine Learning, Communication.","Python, Project Management, C++, Machine Learning, Communication",B.Tech,5,Job_66,Data Scientist,"Deep Learning, Agile, Machine Learning, Communication, Leadership",0.44,Rejected
Candidate_883,"Experienced professional skilled in Agile, SQL, Machine Learning, Python, Scrum, React.","Agile, SQL, Machine Learning, Python, Scrum, React",MBA,9,Job_423,Frontend Developer,"Python, Leadership, Agile",0.76,Hired
Candidate_168,"Experienced professional skilled in SQL, Python, Agile, C++.","SQL, Python, Agile, C++",M.Sc,7,Job_304,Project Manager,"React, Deep Learning, Node.js, Agile, Python",0.52,Shortlisted
Candidate_510,"Experienced professional skilled in Node.js, React, Communication, Scrum.","Node.js, React, Communication, Scrum",B.Sc,5,Job_48,Project Manager,"Project Management, Leadership, Node.js",0.4,Rejected
Candidate_536,"Experienced professional skilled in SQL, Scrum, Deep Learning, Machine Learning, Java, Node.js.","SQL, Scrum, Deep Learning, Machine Learning, Java, Node.js",B.Sc,8,Job_253,Data Scientist,"Communication, Deep Learning, Scrum",0.72,Shortlisted
Candidate_369,"Experienced professional skilled in Leadership, Deep Learning, React, Scrum.","Leadership, Deep Learning, React, Scrum",M.Tech,8,Job_147,Frontend Developer,"Project Management, Python, Leadership, C++, Scrum",0.56,Shortlisted
Candidate_632,"Experienced professional skilled in C++, Python, Java.","C++, Python, Java",B.Tech,9,Job_120,Data Scientist,"Scrum, Java, Machine Learning, Communication",0.51,Shortlisted
Candidate_4,"Experienced professional skilled in Scrum, React, C++, Java.","Scrum, React, C++, Java",B.Sc,5,Job_126,Backend Developer,"Communication, Agile, Scrum, Leadership",0.35,Rejected
Candidate_346,"Experienced professional skilled in Python, Agile, Communication, C++.","Python, Agile, Communication, C++",M.Tech,7,Job_317,Data Scientist,"Agile, C++, Deep Learning, Machine Learning",0.58,Shortlisted
Candidate_442,"Experienced professional skilled in Deep Learning, Scrum, C++, Node.js, React.","Deep Learning, Scrum, C++, Node.js, React",B.Sc,12,Job_206,Frontend Developer,"Node.js, Python, Machine Learning, Project Management",0.55,Shortlisted
Candidate_271,"Experienced professional skilled in Java, SQL, Python.","Java, SQL, Python",M.Sc,7,Job_408,Software Engineer,"Project Management, C++, Python, Leadership",0.43,Rejected
Candidate_378,"Experienced professional skilled in Deep Learning, Python, Node.js, Scrum, Agile, Leadership.","Deep Learning, Python, Node.js, Scrum, Agile, Leadership",MBA,1,Job_58,Frontend Developer,"C++, Project Management, Leadership, Node.js, Agile",0.4,Rejected
Candidate_54,"Experienced professional skilled in Deep Learning, SQL, React, Node.js, Java.","Deep Learning, SQL, React, Node.js, Java",MBA,6,Job_190,Data Scientist,"React, Scrum, Leadership, C++",0.39,Rejected
Candidate_668,"Experienced professional skilled in Python, React, Node.js, Java, C++, Scrum.","Python, React, Node.js, Java, C++, Scrum",M.Tech,6,Job_467,Backend Developer,"Agile, Leadership",0.24,Rejected
Candidate_438,"Experienced professional skilled in Agile, Java, Machine Learning.","Agile, Java, Machine Learning",MBA,7,Job_14,Data Scientist,"Node.js, Project Management, Machine Learning, Java, React",0.52,Shortlisted
Candidate_838,"Experienced professional skilled in Machine Learning, SQL, Python.","Machine Learning, SQL, Python",M.Tech,15,Job_406,Machine Learning Engineer,"Python, Java, Node.js, Scrum, SQL",0.64,Shortlisted
Candidate_8,"Experienced professional skilled in Scrum, Leadership, Machine Learning, Agile, React.","Scrum, Leadership, Machine Learning, Agile, React",M.Tech,10,Job_451,Project Manager,"Machine Learning, Project Management",0.7,Shortlisted
Candidate_620,"Experienced professional skilled in Project Management, Leadership, Scrum, Python, React, Node.js.","Project Management, Leadership, Scrum, Python, React, Node.js",B.Sc,15,Job_382,Software Engineer,"C++, Leadership, Project Management, Scrum, Deep Learning",0.76,Hired
Candidate_462,"Experienced professional skilled in SQL, Leadership, Machine Learning, Python, Communication.","SQL, Leadership, Machine Learning, Python, Communication",M.Sc,5,Job_52,Machine Learning Engineer,"C++, Scrum, Node.js, Java, Python",0.32,Rejected
Candidate_871,"Experienced professional skilled in Communication, Scrum, Leadership, React, Python, Project Management.","Communication, Scrum, Leadership, React, Python, Project Management",B.Tech,5,Job_404,Project Manager,"Agile, SQL",0.2,Rejected
Candidate_901,"Experienced professional skilled in C++, Java, Deep Learning, Communication, Agile, Machine Learning.","C++, Java, Deep Learning, Communication, Agile, Machine Learning",B.Tech,2,Job_215,Backend Developer,"Machine Learning, C++, Node.js, Project Management",0.38,Rejected
Candidate_582,"Experienced professional skilled in Python, Project Management, Node.js, Deep Learning, Communication.","Python, Project Management, Node.js, Deep Learning, Communication",M.Sc,10,Job_404,Project Manager,"React, Communication, Scrum, Java, SQL",0.52,Shortlisted
Candidate_190,"Experienced professional skilled in React, Node.js, Communication, Java, Agile.","React, Node.js, Communication, Java, Agile",B.Sc,13,Job_18,Project Manager,"Java, Communication, SQL",0.8,Hired
Candidate_707,"Experienced professional skilled in Leadership, Project Management, Deep Learning, Scrum, React, C++.","Leadership, Project Management, Deep Learning, Scrum, React, C++",B.Tech,15,Job_114,Project Manager,"SQL, Java, Machine Learning",0.4,Rejected
Candidate_143,"Experienced professional skilled in Java, Scrum, Communication, Machine Learning.","Java, Scrum, Communication, Machine Learning",MBA,12,Job_229,Frontend Developer,"Python, Java, Agile, SQL",0.55,Shortlisted
Candidate_913,"Experienced professional skilled in Machine Learning, Project Management, C++, SQL, Deep Learning, Agile.","Machine Learning, Project Management, C++, SQL, Deep Learning, Agile",MBA,13,Job_29,Data Scientist,"React, SQL, Node.js",0.6,Shortlisted
Candidate_517,"Experienced professional skilled in SQL, Scrum, Communication, Node.js, Project Management.","SQL, Scrum, Communication, Node.js, Project Management",M.Sc,9,Job_488,Software Engineer,"Python, Agile, Node.js",0.56,Shortlisted
Candidate_539,"Experienced professional skilled in C++, Communication, Node.js, Scrum, Leadership, Machine Learning.","C++, Communication, Node.js, Scrum, Leadership, Machine Learning",M.Sc,14,Job_65,Backend Developer,"Node.js, Agile",0.7,Shortlisted
Candidate_936,"Experienced professional skilled in Machine Learning, C++, SQL, Node.js, Java.","Machine Learning, C++, SQL, Node.js, Java",B.Tech,7,Job_198,Project Manager,"Node.js, Project Management",0.58,Shortlisted
Candidate_552,"Experienced professional skilled in C++, Deep Learning, Python.","C++, Deep Learning, Python",MBA,10,Job_271,Software Engineer,"Communication, SQL",0.4,Rejected
Candidate_128,"Experienced professional skilled in Node.js, Machine Learning, Java, Scrum.","Node.js, Machine Learning, Java, Scrum",B.Sc,13,Job_306,Project Manager,"Agile, Python",0.4,Rejected
Candidate_613,"Experienced professional skilled in Project Management, Node.js, Scrum, Python, Communication.","Project Management, Node.js, Scrum, Python, Communication",MBA,10,Job_187,Software Engineer,"Project Management, Deep Learning, Agile, Communication, Node.js",0.76,Hired
Candidate_267,"Experienced professional skilled in C++, Python, SQL, Agile.","C++, Python, SQL, Agile",B.Tech,1,Job_62,Software Engineer,"Machine Learning, Python",0.34,Rejected
Candidate_602,"Experienced professional skilled in Node.js, Scrum, React, C++, Java.","Node.js, Scrum, React, C++, Java",MBA,12,Job_224,Machine Learning Engineer,"Java, Agile, Node.js, SQL, Deep Learning",0.64,Shortlisted
Candidate_187,"Experienced professional skilled in Communication, C++, Project Management.","Communication, C++, Project Management",B.Tech,13,Job_449,Machine Learning Engineer,"Machine Learning, Python",0.4,Rejected
Candidate_747,"Experienced professional skilled in Machine Learning, Node.js, Python, Leadership.","Machine Learning, Node.js, Python, Leadership",MBA,10,Job_375,Backend Developer,"Node.js, Deep Learning, Scrum, Agile, C++",0.52,Shortlisted
Candidate_520,"Experienced professional skilled in Python, React, Agile.","Python, React, Agile",B.Sc,3,Job_228,Machine Learning Engineer,"Machine Learning, SQL",0.12,Rejected
Candidate_749,"Experienced professional skilled in Agile, Scrum, Project Management, Node.js.","Agile, Scrum, Project Management, Node.js",M.Sc,15,Job_192,Software Engineer,"Java, SQL, Communication, Agile, Scrum",0.64,Shortlisted
Candidate_667,"Experienced professional skilled in Communication, Java, Scrum, Deep Learning, Python.","Communication, Java, Scrum, Deep Learning, Python",MBA,5,Job_403,Software Engineer,"Agile, Java, Python",0.6,Shortlisted
Candidate_675,"Experienced professional skilled in Java, Machine Learning, Leadership.","Java, Machine Learning, Leadership",M.Tech,10,Job_185,Backend Developer,"Communication, React, Deep Learning, Python, Machine Learning",0.52,Shortlisted
